chr	gene_id	gene_name	start	end	gene_type
20	ENSG00000101898	RP3-324O17.4	30135307	30135852	pseudogene
20	ENSG00000149599	DUSP15	30435440	30458550	protein_coding
20	ENSG00000088356	PDRG1	30532758	30539895	protein_coding
20	ENSG00000224452	RSL24D1P6	30758193	30758593	pseudogene
20	ENSG00000126003	PLAGL2	30780306	30795594	protein_coding
20	ENSG00000171456	ASXL1	30946155	31027122	protein_coding
20	ENSG00000175730	BAK1P1	31276723	31278816	pseudogene
20	ENSG00000088305	DNMT3B	31350191	31397162	protein_coding
20	ENSG00000078898	BPIFB2	31595406	31611515	protein_coding
20	ENSG00000186190	BPIFB3	31643230	31661434	protein_coding
20	ENSG00000131050	BPIFA2	31749574	31769218	protein_coding
20	ENSG00000237662	SOCS2P1	31775197	31776098	pseudogene
20	ENSG00000198183	BPIFA1	31823801	31831115	protein_coding
20	ENSG00000233106	RPL12P3	31860068	31860463	pseudogene
20	ENSG00000125997	BPIFB9P	31935526	31942250	pseudogene
20	ENSG00000101391	CDK5RAP1	31946645	31989367	protein_coding
20	ENSG00000078699	CBFA2T2	32077881	32237842	protein_coding
20	ENSG00000149609	C20orf144	32250090	32253425	protein_coding
20	ENSG00000101412	E2F1	32263489	32274210	protein_coding
20	ENSG00000131061	ZNF341	32319463	32380075	protein_coding
20	ENSG00000230837	RPL31P2	32339973	32340349	pseudogene
20	ENSG00000101421	CHMP4B	32399110	32442172	protein_coding
20	ENSG00000214200	TPM3P2	32500129	32501142	pseudogene
20	ENSG00000228386	RP5-1125A11.4	32602775	32605555	lincRNA
20	ENSG00000236456	RP4-785G19.2	32833759	32834343	pseudogene
20	ENSG00000181741	FDX1P1	33063729	33064279	pseudogene
20	ENSG00000100983	GSS	33516236	33543620	protein_coding
20	ENSG00000100991	TRPC4AP	33590207	33680674	protein_coding
20	ENSG00000242372	EIF6	33866714	33872788	protein_coding
20	ENSG00000101019	UQCC	33890369	33999944	protein_coding
20	ENSG00000242507	RP3-477O4.5	34108569	34117481	pseudogene
20	ENSG00000125991	ERGIC3	34129770	34145405	protein_coding
20	ENSG00000224497	RPL36P4	34132175	34132492	pseudogene
20	ENSG00000244005	NFS1	34220262	34287281	protein_coding
20	ENSG00000244462	RBM12	34236847	34252878	protein_coding
20	ENSG00000225357	RPF2P1	34340736	34341641	pseudogene
20	ENSG00000025293	PHF20	34359896	34538303	protein_coding
20	ENSG00000234274	COX7BP2	34438596	34438837	pseudogene
20	ENSG00000171222	SCAND1	34541539	34547394	protein_coding
20	ENSG00000260032	LINC00657	34633544	34638882	lincRNA
20	ENSG00000231470	HMGB3P2	34663940	34664523	pseudogene
20	ENSG00000237063	RP4-550H1.5	34674174	34676114	lincRNA
20	ENSG00000088367	EPB41L1	34679426	34820721	protein_coding
20	ENSG00000269650	AL121895.1	34756461	34758180	protein_coding
20	ENSG00000101084	C20orf24	35234137	35240960	protein_coding
20	ENSG00000101079	NDRG3	35280169	35374481	protein_coding
20	ENSG00000149636	DSN1	35380194	35402230	protein_coding
20	ENSG00000101342	TLDC2	35504524	35522638	protein_coding
20	ENSG00000226144	RPS27AP3	35677657	35678110	pseudogene
20	ENSG00000101353	MROH8	35729629	35807991	protein_coding
20	ENSG00000236159	RP3-343K2.4	35794177	35794715	pseudogene
20	ENSG00000118702	GHRH	35879489	35890238	protein_coding
20	ENSG00000053438	NNAT	36149617	36152092	protein_coding
20	ENSG00000235044	PPIAP3	36158441	36158945	pseudogene
20	ENSG00000132821	VSTM2L	36531499	36573752	protein_coding
20	ENSG00000101413	RPRD1B	36661948	36720768	protein_coding
20	ENSG00000198959	TGM2	36756863	36794980	protein_coding
20	ENSG00000224635	RP4-564F22.5	37034658	37045444	lincRNA
20	ENSG00000231307	RPS3P2	37166401	37167101	pseudogene
20	ENSG00000124143	ARHGAP40	37230577	37279678	protein_coding
20	ENSG00000213959	RP5-1100H13.3	37243556	37244119	pseudogene
20	ENSG00000101442	ACTR5	37377085	37400834	protein_coding
20	ENSG00000101452	DHX35	37590942	37668366	protein_coding
20	ENSG00000223864	NPM1P19	37606354	37607065	pseudogene
20	ENSG00000230324	RP4-705O1.1	37842420	37853391	lincRNA
20	ENSG00000224357	ATG3P1	37957657	37958567	pseudogene
20	ENSG00000198900	TOP1	39657458	39753127	protein_coding
20	ENSG00000174306	ZHX3	39807088	39946312	protein_coding
20	ENSG00000132793	LPIN3	39969560	39989222	protein_coding
20	ENSG00000124177	CHD6	40030741	40247133	protein_coding
20	ENSG00000235088	RP4-620E11.4	40087994	40090584	pseudogene
20	ENSG00000223651	RP5-1121H13.1	40625771	40628037	pseudogene
20	ENSG00000228959	RP5-1121H13.3	40642674	40644118	lincRNA
20	ENSG00000196090	PTPRT	40701392	41818610	protein_coding
20	ENSG00000229892	RP4-730D4.1	41235334	41236199	pseudogene
20	ENSG00000226038	PPIAP21	41859400	41859900	pseudogene
20	ENSG00000185513	L3MBTL1	42136320	42179590	protein_coding
20	ENSG00000234271	RP1-138B7.4	42151901	42152212	pseudogene
20	ENSG00000101049	SGK2	42187608	42216877	protein_coding
20	ENSG00000101057	MYBL2	42295754	42345136	protein_coding
20	ENSG00000149596	JPH2	42740335	42816218	protein_coding
20	ENSG00000223891	OSER1-AS1	42839600	42854667	lincRNA
20	ENSG00000124194	GDAP1L1	42875887	42909013	protein_coding
20	ENSG00000168734	PKIG	43160426	43252888	protein_coding
20	ENSG00000124249	KCNK15	43374421	43379675	protein_coding
20	ENSG00000166913	YWHAB	43514317	43537173	protein_coding
20	ENSG00000124134	KCNS1	43720951	43729753	protein_coding
20	ENSG00000124102	PI3	43803517	43805185	protein_coding
20	ENSG00000243995	RP1-300I2.2	43859509	43861972	pseudogene
20	ENSG00000124159	MATN4	43922085	43937169	protein_coding
20	ENSG00000204070	SYS1	43990577	44005438	protein_coding
20	ENSG00000269549	AL031663.2	44074071	44077220	protein_coding
20	ENSG00000101443	WFDC2	44098346	44110172	protein_coding
20	ENSG00000101446	SPINT3	44141101	44144264	protein_coding
20	ENSG00000101448	EPPIN	44165625	44176391	protein_coding
20	ENSG00000158901	WFDC8	44179792	44207965	protein_coding
20	ENSG00000180205	WFDC9	44236578	44259907	protein_coding
20	ENSG00000180083	WFDC11	44277202	44298909	protein_coding
20	ENSG00000124116	WFDC3	44376583	44420571	protein_coding
20	ENSG00000168630	SPINT5P	44378559	44378713	pseudogene
20	ENSG00000101457	DNTTIP1	44420576	44440066	protein_coding
20	ENSG00000124104	SNX21	44462449	44471914	protein_coding
20	ENSG00000168612	ZSWIM1	44509866	44513905	protein_coding
20	ENSG00000064601	CTSA	44518783	44527459	protein_coding
20	ENSG00000100982	PCIF1	44563267	44576662	protein_coding
20	ENSG00000100985	MMP9	44637547	44645200	protein_coding
20	ENSG00000124140	SLC12A5	44650329	44688789	protein_coding
20	ENSG00000229957	RP5-998H6.2	44797043	44799876	lincRNA
20	ENSG00000149654	CDH22	44802372	44937137	protein_coding
20	ENSG00000225849	MKRN7P	45092541	45093763	pseudogene
20	ENSG00000198185	ZNF334	45129701	45142198	protein_coding
20	ENSG00000172315	TP53RK	45313004	45318418	protein_coding
20	ENSG00000064655	EYA2	45523263	45817492	protein_coding
20	ENSG00000215450	RP5-890O15.3	45789477	45790339	pseudogene
20	ENSG00000101040	ZMYND8	45837859	45985567	protein_coding
20	ENSG00000267882	AL031666.2	45947246	45949467	protein_coding
20	ENSG00000224565	RP1-148H17.1	46020673	46041071	lincRNA
20	ENSG00000124151	NCOA3	46130601	46285621	protein_coding
20	ENSG00000196562	SULF2	46285092	46415360	protein_coding
20	ENSG00000237423	RP11-347D21.3	46609232	46617488	lincRNA
20	ENSG00000237788	RP5-1041C10.3	48445662	48447622	pseudogene
20	ENSG00000240849	TMEM189	48697663	48770335	protein_coding
20	ENSG00000234698	RP11-112L6.2	48782899	48788279	lincRNA
20	ENSG00000224397	RP11-290F20.3	48884023	48896332	lincRNA
20	ENSG00000042062	FAM65C	49202645	49308065	protein_coding
20	ENSG00000026559	KCNG1	49620193	49639666	protein_coding
20	ENSG00000101115	SALL4	50400581	50419059	protein_coding
20	ENSG00000225785	RP4-583K8.1	51068003	51072158	lincRNA
20	ENSG00000234821	MRPS33P4	51127791	51128107	pseudogene
20	ENSG00000232294	RP4-715N11.2	51288456	51307468	lincRNA
20	ENSG00000230636	RPL36P1	51506701	51506925	pseudogene
20	ENSG00000225563	AC006076.1	52416362	52417857	lincRNA
20	ENSG00000101134	DOK5	53092136	53267710	protein_coding
20	ENSG00000101138	CSTF1	54967427	54979518	protein_coding
20	ENSG00000124091	GCNT7	55066548	55100981	protein_coding
20	ENSG00000213714	FAM209B	55108302	55111576	protein_coding
20	ENSG00000237000	PTMAP6	55275893	55276570	pseudogene
20	ENSG00000203266	RP11-560A15.3	55689971	55697148	lincRNA
20	ENSG00000101144	BMP7	55743804	55841685	protein_coding
20	ENSG00000054796	SPO11	55904815	55919050	protein_coding
20	ENSG00000256222	MTRNR2L3	55933496	55934878	protein_coding
20	ENSG00000203971	RP13-379L11.2	56532182	56534716	lincRNA
20	ENSG00000225708	RP13-379L11.1	56644110	56647126	lincRNA
20	ENSG00000124224	PPP4R1L	56806188	56884495	protein_coding
20	ENSG00000198768	APCDD1L	57034157	57090187	protein_coding
20	ENSG00000254620	RP5-907D15.3	57169473	57179029	lincRNA
20	ENSG00000254995	STX16-NPEPL1	57226490	57290466	protein_coding
20	ENSG00000268649	MIR296	57392187	57392780	lincRNA
20	ENSG00000087460	GNAS	57414773	57486247	protein_coding
20	ENSG00000101158	NELFCD	57556263	57570188	protein_coding
20	ENSG00000124172	ATP5E	57600522	57607437	protein_coding
20	ENSG00000124203	ZNF831	57766075	57834168	protein_coding
20	ENSG00000132825	PPP1R3D	58511894	58515352	protein_coding
20	ENSG00000261035	RP11-151E14.1	59387060	59389267	lincRNA
20	ENSG00000179253	RP11-429E11.3	60292562	60294804	protein_coding
20	ENSG00000235018	RP11-11M20.2	60612485	60613012	pseudogene
20	ENSG00000149657	LSM14B	60697517	60710434	protein_coding
20	ENSG00000101181	MTG2	60758085	60778624	protein_coding
20	ENSG00000130706	ADRM1	60877149	60883918	protein_coding
20	ENSG00000149679	CABLES2	60963688	60982341	protein_coding
20	ENSG00000233017	RP5-908M14.5	61004604	61006568	lincRNA
20	ENSG00000130700	GATA5	61038553	61051026	protein_coding
20	ENSG00000260542	RP13-379O24.2	61088965	61091152	lincRNA
20	ENSG00000226094	RPL7P3	61169878	61170591	pseudogene
20	ENSG00000264490	WI2-87327B8.1	61172797	61174714	lincRNA
20	ENSG00000101187	SLCO4A1	61273797	61317137	protein_coding
20	ENSG00000237687	LINC00686	61326376	61331832	lincRNA
20	ENSG00000101188	NTSR1	61340189	61394123	protein_coding
20	ENSG00000101189	MRGBP	61427805	61431945	protein_coding
20	ENSG00000092758	COL9A3	61447596	61472511	protein_coding
20	ENSG00000101194	SLC17A9	61584052	61599949	protein_coding
20	ENSG00000272259	RP11-305P22.9	61640735	61716423	lincRNA
20	ENSG00000231977	RP5-963E22.4	61798149	61812255	lincRNA
20	ENSG00000101204	CHRNA4	61975420	62009753	protein_coding
20	ENSG00000125534	PPDPF	62152077	62153559	protein_coding
20	ENSG00000125531	C20orf195	62184373	62188061	protein_coding
20	ENSG00000101216	GMEB2	62218955	62258394	protein_coding
20	ENSG00000258366	RTEL1	62289163	62328416	protein_coding
20	ENSG00000101246	ARFRP1	62329996	62339355	protein_coding
20	ENSG00000125520	SLC2A4RG	62369623	62374858	protein_coding
20	ENSG00000268858	C20ORF135	62492879	62493217	protein_coding
20	ENSG00000130590	SAMD10	62605466	62611361	protein_coding
20	ENSG00000196421	LINC00176	62665697	62671315	lincRNA
20	ENSG00000203883	SOX18	62679076	62680994	protein_coding
20	ENSG00000171700	RGS19	62704534	62711323	protein_coding
20	ENSG00000125522	NPBWR2	62737173	62738524	protein_coding
21	ENSG00000235476	AF254982.2	10872119	10872429	pseudogene
21	ENSG00000166157	TPTE	10906201	11029719	protein_coding
21	ENSG00000227691	CYCSP41	10935976	10936167	pseudogene
21	ENSG00000224309	ANKRD30BP2	14410481	14439354	pseudogene
21	ENSG00000237202	AJ239321.3	14492565	14493128	pseudogene
21	ENSG00000256715	AL050302.1	14741931	14745386	protein_coding
21	ENSG00000175302	ANKRD30BP1	14756570	14800094	pseudogene
21	ENSG00000219280	VN1R8P	14848692	14849584	pseudogene
21	ENSG00000166351	POTED	14982498	15013906	protein_coding
21	ENSG00000214319	CXADRP1	15048343	15049437	pseudogene
21	ENSG00000224860	GXYLT1P2	15196727	15197956	pseudogene
21	ENSG00000228314	CYP4F29P	15215454	15220685	pseudogene
21	ENSG00000203616	RHOT1P2	15309314	15309646	pseudogene
21	ENSG00000183249	NF1P3	15373248	15377600	pseudogene
21	ENSG00000249493	ANKRD20A18P	15436646	15441408	pseudogene
21	ENSG00000188992	LIPI	15481134	15583166	protein_coding
21	ENSG00000240755	ERLEC1P1	15515902	15516479	pseudogene
21	ENSG00000232884	AF127936.3	16120066	16126186	lincRNA
21	ENSG00000226406	RBMX2P1	16201475	16202310	pseudogene
21	ENSG00000180530	NRIP1	16333556	16437321	protein_coding
21	ENSG00000215386	LINC00478	17442842	17999716	lincRNA
21	ENSG00000224602	RPS26P5	17493630	17493964	pseudogene
21	ENSG00000154640	BTG3	18965971	18985265	protein_coding
21	ENSG00000154642	C21orf91	19161284	19191703	protein_coding
21	ENSG00000231755	CHODL-AS1	19207333	19257925	lincRNA
21	ENSG00000215369	RPL37P3	19266510	19266802	pseudogene
21	ENSG00000198618	PPIAP22	20230097	20230594	pseudogene
21	ENSG00000232193	AL157359.4	20290252	20308177	lincRNA
21	ENSG00000229289	AP000431.2	20502841	20506741	lincRNA
21	ENSG00000271486	AP000403.3	20993009	20993859	pseudogene
21	ENSG00000233236	AP001171.1	21629065	21631133	lincRNA
21	ENSG00000233206	RPS3AP1	21802755	21803074	pseudogene
21	ENSG00000224924	LINC00320	22114908	22175534	lincRNA
21	ENSG00000233997	AP000475.2	23119293	23169735	lincRNA
21	ENSG00000184856	LINC00308	23470936	23488847	lincRNA
21	ENSG00000231136	AP000705.6	23526270	23526619	pseudogene
21	ENSG00000223488	MAPK6PS2	23808610	23810669	pseudogene
21	ENSG00000234034	AP000959.2	23872924	23892377	lincRNA
21	ENSG00000225906	AP000949.1	24254903	24256321	pseudogene
21	ENSG00000231058	MSANTD2P1	24473545	24475396	pseudogene
21	ENSG00000223822	EEF1A1P1	24762579	24763317	pseudogene
21	ENSG00000231986	AP000474.1	25261114	25262857	lincRNA
21	ENSG00000224018	AP000470.2	25527484	25560655	lincRNA
21	ENSG00000226983	AP000235.2	26212864	26430059	lincRNA
21	ENSG00000223870	AP000233.3	26499782	26507561	lincRNA
21	ENSG00000234883	MIR155HG	26934221	26947480	lincRNA
21	ENSG00000227054	FDX1P2	27064492	27064866	pseudogene
21	ENSG00000154727	GABPA	27106881	27144771	protein_coding
21	ENSG00000235514	AP000226.9	27135249	27135644	pseudogene
21	ENSG00000236332	AP001605.4	28733483	28768106	lincRNA
21	ENSG00000217026	RPL10P1	28792699	28793342	pseudogene
21	ENSG00000234083	AJ006995.3	29327240	29357614	lincRNA
21	ENSG00000236532	AL035610.2	29488413	29600986	lincRNA
21	ENSG00000156239	N6AMT1	30244513	30257693	protein_coding
21	ENSG00000215005	HSPD1P7	30259602	30261594	pseudogene
21	ENSG00000198862	LTN1	30300466	30365277	protein_coding
21	ENSG00000176054	RPL23P2	30369934	30370354	pseudogene
21	ENSG00000156256	USP16	30396950	30426809	protein_coding
21	ENSG00000156265	MAP3K7CL	30449792	30548210	protein_coding
21	ENSG00000232687	RPL12P9	30500022	30500509	pseudogene
21	ENSG00000156273	BACH1	30566392	31003071	protein_coding
21	ENSG00000236056	GAPDHP14	30594642	30595578	pseudogene
21	ENSG00000188694	KRTAP24-1	31653629	31655276	protein_coding
21	ENSG00000206107	KRTAP27-1	31709331	31710012	protein_coding
21	ENSG00000182816	KRTAP13-2	31743709	31744557	protein_coding
21	ENSG00000240432	KRTAP13-3	31797583	31798286	protein_coding
21	ENSG00000186970	KRTAP15-1	31812597	31813070	protein_coding
21	ENSG00000244025	KRTAP19-3	31863782	31864275	protein_coding
21	ENSG00000235312	KRTAP19-10P	31886931	31887117	pseudogene
21	ENSG00000206106	KRTAP22-2	31962424	31962716	protein_coding
21	ENSG00000186930	KRTAP6-2	31970909	31971219	protein_coding
21	ENSG00000244624	KRTAP20-1	31988750	31989003	protein_coding
21	ENSG00000206104	KRTAP20-3	32015183	32015455	protein_coding
21	ENSG00000187026	KRTAP21-2	32119112	32119551	protein_coding
21	ENSG00000227840	KRTAP8-3P	32179250	32179437	pseudogene
21	ENSG00000256386	AP000244.1	32201362	32202051	pseudogene
21	ENSG00000206102	KRTAP19-8	32410478	32410795	protein_coding
21	ENSG00000228941	UBE3AP2	32432919	32435487	pseudogene
21	ENSG00000156304	SCAF4	33043346	33104388	protein_coding
21	ENSG00000229046	HMGN1P2	33078868	33079177	pseudogene
21	ENSG00000142149	HUNK	33245628	33416946	protein_coding
21	ENSG00000230323	LINC00159	33452629	33570125	lincRNA
21	ENSG00000142207	URB1	33683329	33765335	protein_coding
21	ENSG00000256073	C21orf119	33765439	33766254	protein_coding
21	ENSG00000186842	LINC00846	33944548	33948191	lincRNA
21	ENSG00000242220	TCP10L	33948862	33957843	protein_coding
21	ENSG00000238220	AP000275.64	33996726	33997406	pseudogene
21	ENSG00000205929	C21orf62	34162985	34186053	protein_coding
21	ENSG00000224427	AP000281.1	34213806	34214121	pseudogene
21	ENSG00000228961	AP000282.3	34331196	34332874	lincRNA
21	ENSG00000205927	OLIG2	34398153	34401504	protein_coding
21	ENSG00000159110	IFNAR2	34602206	34637980	protein_coding
21	ENSG00000243646	IL10RB	34638663	34669539	protein_coding
21	ENSG00000159128	IFNGR2	34775202	34851655	protein_coding
21	ENSG00000159131	GART	34876238	34915797	protein_coding
21	ENSG00000233956	BTF3P6	34890917	34891415	pseudogene
21	ENSG00000249209	AP000304.12	34956993	35284635	protein_coding
21	ENSG00000241837	ATP5O	35275757	35288284	protein_coding
21	ENSG00000243927	MRPS6	35445524	35515334	protein_coding
21	ENSG00000159197	KCNE2	35736323	35743440	protein_coding
21	ENSG00000222018	AP000322.54	35772615	35773370	protein_coding
21	ENSG00000223671	RPL34P3	36844393	36844730	pseudogene
21	ENSG00000231106	AP000688.8	37377636	37379899	lincRNA
21	ENSG00000236119	AP000688.15	37455157	37462712	lincRNA
21	ENSG00000226054	MEMO1P1	37502669	37504208	pseudogene
21	ENSG00000159259	CHAF1B	37757676	37789125	protein_coding
21	ENSG00000224421	ATP5J2LP	37761176	37761410	pseudogene
21	ENSG00000159263	SIM2	38071433	38122218	protein_coding
21	ENSG00000270652	DPRXP5	38315567	38316425	pseudogene
21	ENSG00000224790	AP000704.5	38338812	38344128	lincRNA
21	ENSG00000215734	MRPL20P1	38366943	38367375	pseudogene
21	ENSG00000230366	DSCR9	38580804	38594037	lincRNA
21	ENSG00000157540	DYRK1A	38739236	38887680	protein_coding
21	ENSG00000270835	AP001425.14	39576638	39577700	pseudogene
21	ENSG00000233316	DSCR10	39578250	39580738	lincRNA
21	ENSG00000231123	SPATA20P1	39610149	39610586	pseudogene
21	ENSG00000231231	AP001422.3	39695557	39705343	lincRNA
21	ENSG00000157554	ERG	39751949	40033704	protein_coding
21	ENSG00000231480	SNRPGP13	39874369	39874545	pseudogene
21	ENSG00000223806	LINC00114	40110945	40119384	lincRNA
21	ENSG00000157557	ETS2	40177231	40196879	protein_coding
21	ENSG00000205622	AF064858.6	40249215	40328392	lincRNA
21	ENSG00000235888	AF064858.8	40360633	40378079	lincRNA
21	ENSG00000182093	WRB	40752170	40800454	protein_coding
21	ENSG00000228349	RPS26P4	40863470	40863824	pseudogene
21	ENSG00000183778	B3GALT5	40928369	41034816	protein_coding
21	ENSG00000171587	DSCAM	41382926	42219065	protein_coding
21	ENSG00000182240	BACE2	42539728	42648524	protein_coding
21	ENSG00000183844	FAM3B	42676139	42729358	protein_coding
21	ENSG00000183421	RIPK4	43159529	43187266	protein_coding
21	ENSG00000157617	C2CD2	43305221	43373999	protein_coding
21	ENSG00000237232	ZNF295-AS1	43429303	43445060	lincRNA
21	ENSG00000177398	UMODL1	43483068	43563105	protein_coding
21	ENSG00000160181	TFF2	43766466	43771237	protein_coding
21	ENSG00000160185	UBASH3A	43824008	43867791	protein_coding
21	ENSG00000160191	PDE9A	44073746	44195619	protein_coding
21	ENSG00000233754	AP001628.7	44201184	44202343	lincRNA
21	ENSG00000160199	PKNOX1	44394620	44453691	protein_coding
21	ENSG00000228120	AP001631.10	44579176	44582387	protein_coding
21	ENSG00000223975	AP001048.4	44885189	44887178	lincRNA
21	ENSG00000160207	HSF2BP	44949072	45079374	protein_coding
21	ENSG00000214326	RPL31P1	44971110	44971481	pseudogene
21	ENSG00000160208	RRP1B	45079429	45115958	protein_coding
21	ENSG00000160213	CSTB	45192393	45196326	protein_coding
21	ENSG00000234030	TMEM97P1	45203004	45203454	pseudogene
21	ENSG00000226543	MYL6P1	45275771	45276223	pseudogene
21	ENSG00000237604	AP001056.1	45595372	45596336	lincRNA
21	ENSG00000142182	DNMT3L	45666222	45682099	protein_coding
21	ENSG00000141959	PFKL	45719934	45747259	protein_coding
21	ENSG00000255902	AP001062.1	45751119	45751543	pseudogene
21	ENSG00000160233	LRRC3	45875369	45878739	protein_coding
21	ENSG00000227999	MTND5P1	45893606	45894980	pseudogene
